"","x","y","SM_m3_m3"
"1",-95.9867,28.6704632932119,0.216478086131229
"2",-95.9867,28.7410632932119,0.246508575106017
"3",-95.9867,28.8116632932119,0.293488309001579
"4",-95.9867,28.8822632932119,0.224888718915982
"5",-95.9867,28.9528632932119,0.212253724409922
"6",-95.9867,29.0234632932119,0.258418677959828
"7",-95.9867,29.0940632932119,0.291726774400192
"8",-95.9867,29.1646632932119,0.295211729661512
"9",-95.9867,29.2352632932119,0.299564481433444
"10",-95.9867,29.3058632932119,0.305814799960823
"11",-95.9867,29.3764632932119,0.296961130577744
"12",-95.9867,29.4470632932119,0.286114604419853
"13",-95.9867,29.5176632932119,0.275361251255734
"14",-95.9867,29.5882632932119,0.274627033035989
"15",-95.9867,29.6588632932119,0.283428174936645
"16",-95.9867,29.7294632932119,0.273013666389192
"17",-95.9867,29.8000632932119,0.232525492516282
"18",-95.9867,29.8706632932119,0.211883607963823
"19",-95.9867,29.9412632932119,0.148028138524675
"20",-95.9867,30.0118632932119,0.14766001407563
"21",-95.9867,30.0824632932119,0.102264624045411
"22",-95.9867,30.1530632932119,0.0996862004428531
"23",-95.9867,30.2236632932119,0.172958293487079
"24",-95.9867,30.2942632932119,0.237998563255822
"25",-95.9867,30.3648632932119,0.205801598256309
"26",-95.9867,30.4354632932119,0.245254742344937
"27",-95.9867,30.5060632932119,0.26312598427392
"28",-95.9867,30.5766632932119,0.196892838806784
"29",-95.9867,30.6472632932119,0.176793875564524
"30",-95.9867,30.7178632932119,0.175416891816232
"31",-95.9867,30.7884632932119,0.179379530476492
"32",-95.9867,30.8590632932119,0.19854952903715
"33",-95.9867,30.9296632932119,0.208914703872387
"34",-95.9867,31.0002632932119,0.168394331498759
"35",-95.9867,31.0708632932119,0.240481596684688
"36",-95.9867,31.1414632932119,0.133701120985698
"37",-95.9867,31.2120632932119,0.129695814867733
"38",-95.9867,31.2826632932119,0.159547346576194
"39",-95.8933,28.6704632932119,0.181398693622867
"40",-95.8933,28.7410632932119,0.182679575502063
"41",-95.8933,28.8116632932119,0.295879068551363
"42",-95.8933,28.8822632932119,0.251656688337645
"43",-95.8933,28.9528632932119,0.288384306548103
"44",-95.8933,29.0234632932119,0.307549105231079
"45",-95.8933,29.0940632932119,0.30884701816911
"46",-95.8933,29.1646632932119,0.308161666290444
"47",-95.8933,29.2352632932119,0.303375580092152
"48",-95.8933,29.3058632932119,0.294532735251853
"49",-95.8933,29.3764632932119,0.279633479514562
"50",-95.8933,29.4470632932119,0.275883917812578
"51",-95.8933,29.5176632932119,0.274630707720213
"52",-95.8933,29.5882632932119,0.259946293376261
"53",-95.8933,29.6588632932119,0.244716204304994
"54",-95.8933,29.7294632932119,0.208269080474405
"55",-95.8933,29.8000632932119,0.148595020604317
"56",-95.8933,29.8706632932119,0.150648967237566
"57",-95.8933,29.9412632932119,0.148572160681589
"58",-95.8933,30.0118632932119,0.150102880665914
"59",-95.8933,30.0824632932119,0.146403379183691
"60",-95.8933,30.1530632932119,0.123226166030056
"61",-95.8933,30.2236632932119,0.109881067088159
"62",-95.8933,30.2942632932119,0.173170306382729
"63",-95.8933,30.3648632932119,0.287607491404264
"64",-95.8933,30.4354632932119,0.11776772363862
"65",-95.8933,30.5060632932119,0.293026450463848
"66",-95.8933,30.5766632932119,0.226292392647607
"67",-95.8933,30.6472632932119,0.180776961904781
"68",-95.8933,30.7178632932119,0.184335192713711
"69",-95.8933,30.7884632932119,0.197923431426223
"70",-95.8933,30.8590632932119,0.199071450925856
"71",-95.8933,30.9296632932119,0.208261417013803
"72",-95.8933,31.0002632932119,0.177986889531365
"73",-95.8933,31.0708632932119,0.20499781373129
"74",-95.8933,31.1414632932119,0.132964064265679
"75",-95.8933,31.2120632932119,0.0983477026946517
"76",-95.8933,31.2826632932119,0.110010314184869
"77",-95.7999,28.6704632932119,0.176173074010565
"78",-95.7999,28.7410632932119,0.25008475190196
"79",-95.7999,28.8116632932119,0.30018713672302
"80",-95.7999,28.8822632932119,0.233923218818407
"81",-95.7999,28.9528632932119,0.29405502994527
"82",-95.7999,29.0234632932119,0.322921191695509
"83",-95.7999,29.0940632932119,0.314222400471669
"84",-95.7999,29.1646632932119,0.298953314360477
"85",-95.7999,29.2352632932119,0.285876138575435
"86",-95.7999,29.3058632932119,0.276678718727718
"87",-95.7999,29.3764632932119,0.275384742408317
"88",-95.7999,29.4470632932119,0.275952635694659
"89",-95.7999,29.5176632932119,0.275886537587571
"90",-95.7999,29.5882632932119,0.259403164161524
"91",-95.7999,29.6588632932119,0.202230538740562
"92",-95.7999,29.7294632932119,0.150993533055149
"93",-95.7999,29.8000632932119,0.154344222517524
"94",-95.7999,29.8706632932119,0.152812178208961
"95",-95.7999,29.9412632932119,0.14574849412533
"96",-95.7999,30.0118632932119,0.151157682018538
"97",-95.7999,30.0824632932119,0.142293207240194
"98",-95.7999,30.1530632932119,0.128112077724443
"99",-95.7999,30.2236632932119,0.123886264513386
"100",-95.7999,30.2942632932119,0.18547949700478
"101",-95.7999,30.3648632932119,0.297377403227995
"102",-95.7999,30.4354632932119,0.125406039993772
"103",-95.7999,30.5060632932119,0.229112899811925
"104",-95.7999,30.5766632932119,0.159328765033668
"105",-95.7999,30.6472632932119,0.178564490572891
"106",-95.7999,30.7178632932119,0.22510376957601
"107",-95.7999,30.7884632932119,0.230938260120693
"108",-95.7999,30.8590632932119,0.211260987405288
"109",-95.7999,30.9296632932119,0.223204449841146
"110",-95.7999,31.0002632932119,0.177401119541223
"111",-95.7999,31.0708632932119,0.191821631152135
"112",-95.7999,31.1414632932119,0.202822869509115
"113",-95.7999,31.2120632932119,0.195083826000268
"114",-95.7999,31.2826632932119,0.194185962904169
"115",-95.7065,28.6704632932119,0.237048443815916
"116",-95.7065,28.7410632932119,0.316151462545644
"117",-95.7065,28.8116632932119,0.318125240640357
"118",-95.7065,28.8822632932119,0.318303369297383
"119",-95.7065,28.9528632932119,0.319461470105849
"120",-95.7065,29.0234632932119,0.311340839864686
"121",-95.7065,29.0940632932119,0.302340837151267
"122",-95.7065,29.1646632932119,0.287237736987196
"123",-95.7065,29.2352632932119,0.266483949446741
"124",-95.7065,29.3058632932119,0.271099436814501
"125",-95.7065,29.3764632932119,0.280535157125623
"126",-95.7065,29.4470632932119,0.281295638125784
"127",-95.7065,29.5176632932119,0.281256835142886
"128",-95.7065,29.5882632932119,0.288235500849952
"129",-95.7065,29.6588632932119,0.250224249045705
"130",-95.7065,29.7294632932119,0.187328089521833
"131",-95.7065,29.8000632932119,0.160734262619484
"132",-95.7065,29.8706632932119,0.159211332833623
"133",-95.7065,29.9412632932119,0.150441900588754
"134",-95.7065,30.0118632932119,0.154487937560145
"135",-95.7065,30.0824632932119,0.145417801553029
"136",-95.7065,30.1530632932119,0.148683738144643
"137",-95.7065,30.2236632932119,0.154846161777673
"138",-95.7065,30.2942632932119,0.183570238920553
"139",-95.7065,30.3648632932119,0.237540790475274
"140",-95.7065,30.4354632932119,0.127942471111391
"141",-95.7065,30.5060632932119,0.129457049261736
"142",-95.7065,30.5766632932119,0.131402229405546
"143",-95.7065,30.6472632932119,0.142487331765123
"144",-95.7065,30.7178632932119,0.194318674345259
"145",-95.7065,30.7884632932119,0.214878182498839
"146",-95.7065,30.8590632932119,0.17809610048948
"147",-95.7065,30.9296632932119,0.272737390435292
"148",-95.7065,31.0002632932119,0.246629400868785
"149",-95.7065,31.0708632932119,0.303170117320005
"150",-95.7065,31.1414632932119,0.292019868550749
"151",-95.7065,31.2120632932119,0.288346206870944
"152",-95.7065,31.2826632932119,0.315960844169402
"153",-95.6131,28.7410632932119,0.306719874605129
"154",-95.6131,28.8116632932119,0.312131120520233
"155",-95.6131,28.8822632932119,0.316009158351925
"156",-95.6131,28.9528632932119,0.323737925571298
"157",-95.6131,29.0234632932119,0.316240816143207
"158",-95.6131,29.0940632932119,0.309598513430218
"159",-95.6131,29.1646632932119,0.297597123239447
"160",-95.6131,29.2352632932119,0.273882492604125
"161",-95.6131,29.3058632932119,0.274028481708712
"162",-95.6131,29.3764632932119,0.285624838274129
"163",-95.6131,29.4470632932119,0.293846697382279
"164",-95.6131,29.5176632932119,0.29071644118087
"165",-95.6131,29.5882632932119,0.295302999691408
"166",-95.6131,29.6588632932119,0.292127946037891
"167",-95.6131,29.7294632932119,0.242506663991627
"168",-95.6131,29.8000632932119,0.161603590965168
"169",-95.6131,29.8706632932119,0.162588011898088
"170",-95.6131,29.9412632932119,0.164566414576571
"171",-95.6131,30.0118632932119,0.163667462238545
"172",-95.6131,30.0824632932119,0.151994488475363
"173",-95.6131,30.1530632932119,0.152108985604648
"174",-95.6131,30.2236632932119,0.185422564558662
"175",-95.6131,30.2942632932119,0.203838723821018
"176",-95.6131,30.3648632932119,0.157579713478284
"177",-95.6131,30.4354632932119,0.205038091117829
"178",-95.6131,30.5060632932119,0.145961603512054
"179",-95.6131,30.5766632932119,0.125898393662279
"180",-95.6131,30.6472632932119,0.12382613495337
"181",-95.6131,30.7178632932119,0.16886997451607
"182",-95.6131,30.7884632932119,0.193633818082076
"183",-95.6131,30.8590632932119,0.177492853445208
"184",-95.6131,30.9296632932119,0.314015457483392
"185",-95.6131,31.0002632932119,0.343959613856355
"186",-95.6131,31.0708632932119,0.282177103308224
"187",-95.6131,31.1414632932119,0.187783528709368
"188",-95.6131,31.2120632932119,0.177148617574053
"189",-95.6131,31.2826632932119,0.244719922422984
"190",-95.5197,28.7410632932119,0.249619866321353
