"","x","y","SM_m3_m3"
"1",-95.9867,28.6704632932119,0.206173357556484
"2",-95.9867,28.7410632932119,0.225694121581185
"3",-95.9867,28.8116632932119,0.269448924221286
"4",-95.9867,28.8822632932119,0.206051960970901
"5",-95.9867,28.9528632932119,0.194950758582714
"6",-95.9867,29.0234632932119,0.240353523665134
"7",-95.9867,29.0940632932119,0.272806684476878
"8",-95.9867,29.1646632932119,0.275577688591611
"9",-95.9867,29.2352632932119,0.278952085549487
"10",-95.9867,29.3058632932119,0.285444269200892
"11",-95.9867,29.3764632932119,0.280402533735203
"12",-95.9867,29.4470632932119,0.270391448363075
"13",-95.9867,29.5176632932119,0.261132692580859
"14",-95.9867,29.5882632932119,0.262489724191385
"15",-95.9867,29.6588632932119,0.272284111391949
"16",-95.9867,29.7294632932119,0.261994445420339
"17",-95.9867,29.8000632932119,0.221836463975176
"18",-95.9867,29.8706632932119,0.200839365520005
"19",-95.9867,29.9412632932119,0.137637382278906
"20",-95.9867,30.0118632932119,0.137027812778075
"21",-95.9867,30.0824632932119,0.093070173094957
"22",-95.9867,30.1530632932119,0.0912865584479455
"23",-95.9867,30.2236632932119,0.157714317409209
"24",-95.9867,30.2942632932119,0.214973189690132
"25",-95.9867,30.3648632932119,0.186236489199934
"26",-95.9867,30.4354632932119,0.218866986229729
"27",-95.9867,30.5060632932119,0.240054715514531
"28",-95.9867,30.5766632932119,0.175013896669489
"29",-95.9867,30.6472632932119,0.155188786116089
"30",-95.9867,30.7178632932119,0.154003586920772
"31",-95.9867,30.7884632932119,0.157584616042918
"32",-95.9867,30.8590632932119,0.175326045666139
"33",-95.9867,30.9296632932119,0.184682625985057
"34",-95.9867,31.0002632932119,0.145575637123728
"35",-95.9867,31.0708632932119,0.209735979140915
"36",-95.9867,31.1414632932119,0.108983384835662
"37",-95.9867,31.2120632932119,0.107912772910541
"38",-95.9867,31.2826632932119,0.136213053359091
"39",-95.8933,28.6704632932119,0.187702952328866
"40",-95.8933,28.7410632932119,0.170382223098905
"41",-95.8933,28.8116632932119,0.275204090546707
"42",-95.8933,28.8822632932119,0.234343243247108
"43",-95.8933,28.9528632932119,0.268565900241624
"44",-95.8933,29.0234632932119,0.286742536664753
"45",-95.8933,29.0940632932119,0.289205651570491
"46",-95.8933,29.1646632932119,0.289597531488486
"47",-95.8933,29.2352632932119,0.285109202938861
"48",-95.8933,29.3058632932119,0.277730377829105
"49",-95.8933,29.3764632932119,0.265877059605359
"50",-95.8933,29.4470632932119,0.261958805511122
"51",-95.8933,29.5176632932119,0.261239184887981
"52",-95.8933,29.5882632932119,0.248310291876498
"53",-95.8933,29.6588632932119,0.234359744455543
"54",-95.8933,29.7294632932119,0.198709936115668
"55",-95.8933,29.8000632932119,0.139388664642451
"56",-95.8933,29.8706632932119,0.138722953107457
"57",-95.8933,29.9412632932119,0.137063417386343
"58",-95.8933,30.0118632932119,0.138517123970429
"59",-95.8933,30.0824632932119,0.135741242099289
"60",-95.8933,30.1530632932119,0.113259600885237
"61",-95.8933,30.2236632932119,0.100167157995101
"62",-95.8933,30.2942632932119,0.158462835426378
"63",-95.8933,30.3648632932119,0.262749703584868
"64",-95.8933,30.4354632932119,0.106961728650006
"65",-95.8933,30.5060632932119,0.260234736067707
"66",-95.8933,30.5766632932119,0.200411440720463
"67",-95.8933,30.6472632932119,0.158450876633509
"68",-95.8933,30.7178632932119,0.160800692542756
"69",-95.8933,30.7884632932119,0.172947839695098
"70",-95.8933,30.8590632932119,0.174618802471892
"71",-95.8933,30.9296632932119,0.185880890130416
"72",-95.8933,31.0002632932119,0.156813357911462
"73",-95.8933,31.0708632932119,0.179722409528011
"74",-95.8933,31.1414632932119,0.110662999214289
"75",-95.8933,31.2120632932119,0.077571331684013
"76",-95.8933,31.2826632932119,0.0867405925444221
"77",-95.7999,28.6704632932119,0.183807534489461
"78",-95.7999,28.7410632932119,0.241833104594542
"79",-95.7999,28.8116632932119,0.286309986506282
"80",-95.7999,28.8822632932119,0.223803961467077
"81",-95.7999,28.9528632932119,0.277162515773532
"82",-95.7999,29.0234632932119,0.30218581965684
"83",-95.7999,29.0940632932119,0.295206108150549
"84",-95.7999,29.1646632932119,0.283424280379383
"85",-95.7999,29.2352632932119,0.27229769664471
"86",-95.7999,29.3058632932119,0.263851719896869
"87",-95.7999,29.3764632932119,0.260883908913522
"88",-95.7999,29.4470632932119,0.263047959184708
"89",-95.7999,29.5176632932119,0.26423162586581
"90",-95.7999,29.5882632932119,0.24856135574963
"91",-95.7999,29.6588632932119,0.193430996002855
"92",-95.7999,29.7294632932119,0.142890516292171
"93",-95.7999,29.8000632932119,0.143176650465562
"94",-95.7999,29.8706632932119,0.139780016671994
"95",-95.7999,29.9412632932119,0.131565012281627
"96",-95.7999,30.0118632932119,0.137791805873842
"97",-95.7999,30.0824632932119,0.129191665867571
"98",-95.7999,30.1530632932119,0.115089784602992
"99",-95.7999,30.2236632932119,0.112350976367977
"100",-95.7999,30.2942632932119,0.170008072031594
"101",-95.7999,30.3648632932119,0.26926168519541
"102",-95.7999,30.4354632932119,0.110163580629725
"103",-95.7999,30.5060632932119,0.20265752196504
"104",-95.7999,30.5766632932119,0.133076887159471
"105",-95.7999,30.6472632932119,0.15483693698868
"106",-95.7999,30.7178632932119,0.199437225033839
"107",-95.7999,30.7884632932119,0.200508336254547
"108",-95.7999,30.8590632932119,0.179690675314829
"109",-95.7999,30.9296632932119,0.197197821095331
"110",-95.7999,31.0002632932119,0.157650229708315
"111",-95.7999,31.0708632932119,0.168274646641722
"112",-95.7999,31.1414632932119,0.171774881285144
"113",-95.7999,31.2120632932119,0.159692890110187
"114",-95.7999,31.2826632932119,0.157975828632682
"115",-95.7065,28.6704632932119,0.243088053223665
"116",-95.7065,28.7410632932119,0.312960753588907
"117",-95.7065,28.8116632932119,0.309830180637266
"118",-95.7065,28.8822632932119,0.314293159727321
"119",-95.7065,28.9528632932119,0.303370166275148
"120",-95.7065,29.0234632932119,0.291745240540694
"121",-95.7065,29.0940632932119,0.285128944667366
"122",-95.7065,29.1646632932119,0.273229094008477
"123",-95.7065,29.2352632932119,0.255404535487891
"124",-95.7065,29.3058632932119,0.258578187654461
"125",-95.7065,29.3764632932119,0.267257113982643
"126",-95.7065,29.4470632932119,0.268987651330854
"127",-95.7065,29.5176632932119,0.270250250043549
"128",-95.7065,29.5882632932119,0.27610356118023
"129",-95.7065,29.6588632932119,0.238624391532465
"130",-95.7065,29.7294632932119,0.176894343901374
"131",-95.7065,29.8000632932119,0.148133615877843
"132",-95.7065,29.8706632932119,0.143348933917911
"133",-95.7065,29.9412632932119,0.131709892313787
"134",-95.7065,30.0118632932119,0.138526555012604
"135",-95.7065,30.0824632932119,0.129228892184896
"136",-95.7065,30.1530632932119,0.13424749852497
"137",-95.7065,30.2236632932119,0.14288754081567
"138",-95.7065,30.2942632932119,0.16781182485753
"139",-95.7065,30.3648632932119,0.211225717040692
"140",-95.7065,30.4354632932119,0.109905872890174
"141",-95.7065,30.5060632932119,0.108121550275195
"142",-95.7065,30.5766632932119,0.106619247176426
"143",-95.7065,30.6472632932119,0.119119791005369
