0.000552,0.000577,0.000481,0,-4.9e-05,0.001039,-4e-05,0,-7.2e-05,0,-1.2e-05,-0.000172,5.8e-05,0.000571,1.9e-05,0.000495,-0.000225,0.008173,-2.1e-05,0,0.000477,-4.4e-05,1.2e-05,-0.000175,0.000503
-0.000633,-0.001031,0.000996,4.2e-05,4.9e-05,-0.00185,1e-05,-0.000504,7.2e-05,-4.2e-05,-2.5e-05,-0.000489,-0.000596,0.001732,0.000156,-0.000588,-0.00077,0.000501,-0.000545,-0.000585,-0.000103,-3.3e-05,-7.3e-05,-0.000442,-0.001046
-0.000128,-0.001186,3.7e-05,-0.000152,-0.001008,0.000603,0.000921,-0.000521,-0.000369,-0.000602,-0.000549,-0.000715,0.000421,-0.001881,-0.000351,0.00031,0.000121,0.000691,-6.5e-05,-1.3e-05,3.7e-05,0.000476,1.2e-05,-0.000165,-0.003174
0.00064,0.002728,-8.8e-05,0.000655,-0.000525,7.7e-05,-0.000557,0,-0.000206,4.2e-05,-0.000538,-0.001023,-0.000538,2e-05,0.000517,-0.000207,-0.000153,-0.007471,1.1e-05,-0.00056,0.000412,-0.000598,-0.000633,-0.000103,0.000183
-2e-05,-0.00065,-3e-05,0.000193,0.000129,-0.000395,-0.000608,-0.000463,-0.000626,0.000112,9.8e-05,-0.000853,-0.000293,0.002316,-0.000117,-0.000423,3.2e-05,0.007069,-0.000502,8e-05,-0.00044,-0.000378,0.000706,-0.000793,-0.000222
-0.000526,-0.002041,-0.001396,-0.001124,-0.000426,0.000307,-0.000487,-0.000464,-0.000638,-0.000434,-0.000466,-0.000601,-0.000375,-0.002861,-0.001317,-0.000901,-0.000152,-0.00877,-0.000437,-0.001042,-0.001264,-0.000867,-0.001598,-0.001095,-0.000851
-0.000998,-0.000947,-0.000421,-0.001983,-0.000933,-0.000812,-0.000437,-0.00045,-0.001031,-0.000506,-0.000539,0.000307,-0.000516,0.000667,-0.000781,-0.000757,-0.001334,-0.000129,-0.000481,5.4e-05,-0.000329,-0.000412,-0.000294,-0.000995,-0.001524
-0.000541,0.000191,-0.000452,-9.7e-05,0.000129,8.8e-05,-0.000814,-0.000509,-0.000496,5.7e-05,-1.2e-05,0.000707,-3.5e-05,-0.000421,0.000176,0.000104,-0.000451,-9.3e-05,-0.000526,-4e-05,-0.000432,2.2e-05,-0.000331,0.00029,6.6e-05
-0.000385,-0.000544,-0.000504,-0.000318,-0.000507,0.00011,-0.00054,0,-0.000465,4.2e-05,0,-0.001188,-0.000435,-0.002237,-0.000578,-0.000447,0.000217,-0.000322,2.2e-05,-0.000496,-0.000376,-0.00049,0.000111,-0.000446,0.000131
0.000777,-0.000566,-0.000504,-0.000721,0.000586,-0.000143,1e-05,-0.000466,1e-05,1.4e-05,0.000515,1.3e-05,-0.000129,-0.000575,0.000245,0.000146,0.012648,0.035925,-0.000515,-0.000536,-0.000329,4.4e-05,-2.5e-05,-6.2e-05,-0.000447
9.5e-05,0.000508,0.02617,-0.000222,0.010204,0.001075,0.051207,0.008066,0.000724,-5.6e-05,0.000514,-0.000415,-9.5e-05,0.079567,0.029634,0.024536,0.045577,0.001185,0.097116,0.060644,-0.000217,0.000368,6.1e-05,0.020351,0.055017
-0.001136,0.022184,0.001091,0.001337,0.1028,0.003509,0.055973,0.042326,0.000134,-0.000183,0.025857,0,0.000529,0.001171,-0.006931,0.12064,0.001603,0.001539,0.000444,-0.000606,0.034435,0.001013,0.03615,0.00894,0.057811
0.002653,0.005637,0.001053,0.000927,-0.022488,0.005161,-0.054716,0.003156,0.000464,0.000968,-0.005798,0.000322,-0.000176,0.00105,0.007388,0.004512,0.001031,0.00183,0.000967,-0.000596,0.001795,0.003408,0.002119,0.026046,-0.000427
-0.000613,-0.000119,0.000332,0.000994,-0.021015,0.000898,-0.00916,0.002104,0.000196,0.001983,-0.001076,0.001575,-8.2e-05,0.001029,-0.005479,-0.10469,0.001812,0.001938,0.001017,-0.002575,-0.013609,0.008451,-0.001489,-0.001991,0.000155
0.000431,-0.002541,0.001092,0.000276,-0.007065,0.000203,-0.004316,-0.000598,0.000155,0.002551,-0.001079,0.000279,-0.000106,-0.00018,-0.001056,-0.007037,0.000201,0.00156,-0.000608,-0.000647,-0.003344,0.003036,-0.001316,-0.002533,0.000757
0.000351,4.9e-05,0.00114,0.001165,-0.002217,-0.000288,-0.003203,-0.000538,0.000288,0.001528,-0.001572,0.000425,8.2e-05,-0.015773,-0.001095,-0.004346,0.00227,0.001157,0.00164,-0.003755,-0.001708,0.001099,-0.000522,-0.002548,0.001885
0.000417,-0.005215,0.000464,-0.000117,-0.002148,-0.000342,-0.002689,-0.001545,0.000155,0.00048,-0.000479,0.001233,-0.000411,-0.029166,-0.000837,-0.002141,0.000471,0.00065,-0.000104,-0.002151,-0.001533,-0.000447,-0.001045,-0.004027,0.000463
-0.000512,0.001085,-0.004732,-0.000407,-0.00207,-0.001951,-0.002592,-0.000972,-0.000732,6.8e-05,-0.002087,0.000754,-0.000495,-0.008189,-0.00041,-0.002143,0.000421,-0.000856,4.3e-05,-0.001539,-0.000473,-0.000449,-0.001607,-0.007975,0.000298
-0.000445,-0.004038,0.004767,-0.000703,-0.00208,-0.000688,-0.002083,-0.002078,-0.000836,1.4e-05,-0.000459,0.000567,-3.5e-05,-0.004037,-0.000793,-0.00191,0.000885,-0.001311,0,-0.003096,-0.001676,-0.000791,-0.000884,-0.001506,0.00052
-0.00033,-0.002022,-0.00464,-0.000269,-0.001541,-0.000538,-0.001518,-0.000956,0.000424,6.9e-05,-0.001581,-0.00062,-0.000413,-0.002228,-0.000766,-0.00271,3.5e-05,-0.00026,-0.000546,-0.000468,-0.000585,-0.000375,-0.000639,-0.00131,0.001449
-0.000979,-0.002188,-0.000439,0.000221,-0.00152,-0.000983,-0.001572,-0.000947,-0.000321,-0.000398,-0.000485,0.000237,-0.00039,-0.001207,-0.000749,-0.00143,-0.000285,-0.000666,-0.058107,-0.001514,-0.000146,-0.000933,-0.000922,-0.002372,0.000642
-0.001636,-0.001748,0.004967,-0.002793,-0.001463,-0.000194,-0.001558,-0.00155,-0.000641,-0.000467,-0.001555,0.000712,-0.000296,-0.003892,-0.001003,-0.001997,0.000171,-0.001603,-0.008723,-0.000435,-0.001814,-0.000806,-0.000845,-0.00222,-0.000776
-0.00097,-0.001783,-0.000422,-0.000458,-0.001423,-0.001245,-0.001709,-0.000942,-8.2e-05,-0.000495,1.2e-05,0.00046,-0.000722,-0.002201,-0.00079,-0.001057,-0.000292,-0.000729,-0.004095,-0.000506,-0.000312,-0.000442,-0.000994,-0.001163,0.000834
-0.000427,-0.001006,-0.000408,0.000645,-0.000526,0.000141,-0.0006,-0.001057,0.00062,1.4e-05,-0.000512,0.001233,2.4e-05,0.000592,-0.000376,-0.000534,-0.001349,0.000662,-0.003109,-0.001607,-0.000496,-2.1e-05,-0.000544,-0.000991,0.000526
-0.000476,-0.000421,-0.001119,-0.002054,-0.000446,-0.000684,-0.001057,-0.001529,-0.000413,1.4e-05,-0.000512,-0.001141,-0.000308,-0.002708,-0.000622,-0.000525,-0.015171,-0.000334,-0.001522,-0.000486,-0.00046,-0.000518,-0.000487,-0.000896,-0.001072
-0.000509,-0.001313,-0.001723,-0.00636,-0.0005,-0.00012,-0.000457,-0.001041,-0.000445,-0.000469,-1.2e-05,0.001338,4.7e-05,-0.001011,-0.000273,-0.000585,-0.005234,-0.000161,-0.001549,-0.001046,-0.000931,-0.000421,-0.000341,-0.001014,0.000699
-0.000524,-0.000225,-0.002856,-0.000359,-0.001575,-0.000772,-0.001304,-0.001018,0.000465,1.4e-05,-0.001099,-0.000668,-0.000653,-0.001173,-0.000548,-0.000993,-0.007,4.7e-05,-0.001565,-0.000511,-0.000388,-3.2e-05,-0.001148,-0.00047,4.7e-05
-0.00062,-0.000851,-0.000939,-0.000337,-0.000565,-0.000272,-4e-05,-0.00106,0.000703,-5.5e-05,-1.2e-05,0.000942,6e-05,0.000155,0.001113,-2e-05,-0.010205,0.000789,-0.000551,-0.001636,-0.000221,-6.5e-05,-5.7e-05,-0.000205,-0.000583
8.9e-05,0.000153,-0.002853,-0.000317,-3.6e-05,0.000424,-0.000614,-0.001038,-0.0003,-0.000483,-0.000504,-0.000549,-0.000547,-0.000658,-0.00048,-0.000498,-0.004259,-0.001184,-0.001052,-0.00048,-0.000518,-0.000432,-0.000502,-0.000951,-0.008864
-0.000443,0.000698,-0.000458,-0.000338,-0.00044,-0.00073,-0.000939,-0.00095,-7.2e-05,6.9e-05,3.6e-05,-0.000984,-0.000405,-0.000531,-0.002071,-0.000658,-0.003842,-0.00065,-0.000992,-0.001056,-9e-06,-0.000932,-0.000308,-0.000716,-0.003042
-0.001146,-0.002791,-0.004887,-0.00074,-0.002198,-0.001321,-0.001049,-0.002637,0.000289,-0.000539,-0.000527,0.000407,0.000369,-0.001164,-0.000379,-0.000879,-0.001904,-7.4e-05,-0.000523,-0.001023,-0.000787,-0.000108,-0.001167,-0.000266,-0.007573
-7e-06,0,-0.002198,-3.5e-05,9e-06,0.000557,-0.000206,-0.001117,0.000949,0,-0.000553,0.00127,-5.9e-05,-6e-06,0.002015,0.00069,-0.001169,0.001306,-0.000576,-0.000531,0.00099,0.000531,0.000447,0.000354,-0.001075
2.7e-05,-0.000496,-0.000595,-0.000304,-0.000135,-0.000634,-0.00054,-0.000992,-4.1e-05,0,-0.000505,-0.000523,-0.000429,-7e-06,-0.001788,-0.000739,-0.000469,-0.000221,-0.00106,-0.00161,-0.000638,-0.000564,-0.000595,-0.000471,-0.000966
-0.000451,8.7e-05,-0.002376,-0.000812,-0.000452,-0.000537,-0.0006,0.000601,0.00068,-0.000484,2.4e-05,-0.00059,-0.000489,-0.000667,-0.000151,-0.001042,-0.001329,-0.00142,-0.001,-0.000474,-0.000296,-0.00089,-0.000459,-0.001952,-0.002447
-0.000601,-0.002204,-0.001182,-0.000374,-0.001086,-0.000811,-0.000483,-0.001019,0.000164,1.4e-05,-1.2e-05,-0.000157,-0.000143,-0.000465,-0.000408,-0.00032,-0.000274,0.00065,-0.000538,-0.001071,-0.001188,-6.5e-05,-0.000333,0.000286,-0.001961
0.000758,0.000477,-8.7e-05,0.000664,-4.6e-05,0.000866,-0.000177,-0.001087,0.000422,-2.8e-05,-1.2e-05,0.000459,-2.4e-05,-7.5e-05,0.000171,0.000391,-0.000188,0.00063,-0.000623,-0.000561,0.001475,0.00038,-0.000287,0.000868,-0.000765
-0.000143,0.001632,0.000467,-0.000297,-0.000117,-0.000394,-4e-05,-0.001065,0.000513,-0.000555,-0.000542,0.000563,9.6e-05,1.4e-05,-4.8e-05,-0.000171,-0.001036,0.000542,-0.000539,-0.00055,-0.000213,-0.000576,2.3e-05,-0.000572,-0.001012
0,-0.001911,-0.00168,-0.00041,0.000117,-0.000791,3e-05,-0.001029,0.000143,2.8e-05,0,-0.001337,-0.000466,-0.000108,-0.000627,-0.001004,-0.000487,-0.000609,-0.00054,-0.000551,-0.000408,6.5e-05,-0.00061,-0.000938,-0.000922
-0.000479,-0.000704,-0.000461,-0.000728,-0.002225,0.000198,-0.000592,-0.000979,-0.000441,-0.000542,-0.000471,-0.000197,0.000501,-0.000635,0.000238,-0.001792,-0.000912,2.7e-05,-0.000425,-0.001067,-0.00104,-0.000457,-0.000472,-0.000445,-0.00149
-0.000431,-0.000507,-0.00118,-0.000128,0.000127,-0.000264,-0.000297,-0.000943,-0.001543,-0.000487,-0.000544,-0.001581,-0.001039,0.000635,-0.000437,-0.001082,-0.001293,-0.000777,-0.000977,-0.000984,-0.000511,-0.00096,-0.000462,-0.000882,-0.001413
-0.001041,-0.000456,-0.000999,-0.001368,0.00071,-0.000738,-0.001048,-0.000971,0.000886,0.000126,-0.000993,0.001029,-0.000408,-0.000155,-0.001763,-0.0008,-0.001074,-0.001981,-0.000404,-0.001495,-9.3e-05,-0.000349,-0.000438,-0.001232,-0.001273
0.000274,-0.001378,-0.000875,-0.001592,-0.002443,-0.000341,-0.001419,-0.001484,-0.001639,-0.000418,-0.000485,-0.000382,-0.000803,-0.002503,0.000105,-0.001555,-0.000927,-0.001164,-0.001472,-0.000979,-0.001883,-0.000711,-0.000787,-0.001136,-0.001765
-0.002788,-0.000952,-0.001039,-0.000969,-0.000924,-0.001724,-0.000398,-0.000953,-0.000444,-0.000558,3.6e-05,-0.000211,0.00036,-0.00154,-0.000859,0.001484,-0.001443,-0.000405,-0.00046,-0.000497,-0.000346,-0.000581,-0.001021,-0.000639,-0.002496
-0.000358,-0.000547,-0.001048,-0.001313,-0.000586,0.001017,-0.000956,-0.000498,0.000775,4.1e-05,-0.000547,0.00029,-0.000505,-0.000517,0.000516,-0.000812,-0.000597,0.000209,-0.000557,-0.001046,0.00057,-3.3e-05,-3.5e-05,-0.00021,-0.000524
0.000592,-0.000488,-0.000525,-0.000171,9e-06,-0.001294,-0.000599,-0.00035,0.000299,-0.000461,4.9e-05,-0.000449,-0.000408,-0.000565,-0.000287,-0.000794,-0.003279,-0.000532,5.3e-05,-0.001037,-0.00043,-0.000417,-0.00043,-0.000269,-0.00144
-0.002172,-0.000444,-0.00111,-0.001704,-0.000982,0.000974,-0.00031,-0.001093,-0.001002,0.000126,-0.000512,-0.000938,-0.000458,-0.001028,-0.002617,4.1e-05,-0.001025,-0.001202,-0.000976,-0.00099,-0.001442,-0.00089,-0.000395,-0.001413,-0.001931
-0.000926,-0.002048,-0.000393,-1.4e-05,-0.000423,-0.00204,-0.00073,-0.000989,0.000155,-0.00056,0,-0.000304,0.00041,-0.001625,-0.001628,-0.001009,-0.000988,0.000216,-0.000527,-0.000553,0.000113,-0.00011,-0.00042,0.000441,-0.001973
0.000477,0.00055,-0.000653,9.3e-05,-0.000138,0.000433,2e-05,-0.000557,0.00097,-2.8e-05,-0.000536,0.000489,1.2e-05,2e-05,0.00208,0.001039,-0.000145,0.001255,-4.3e-05,-0.000503,0.000253,0.000418,-0.000256,0.000321,-0.001257
-0.001079,-0.00055,4.4e-05,0.00015,-2.8e-05,-1.1e-05,-0.00029,-0.000476,-8.2e-05,5.6e-05,0,-0.00045,-0.000506,2.1e-05,-0.001675,-0.000163,0.000378,-0.001045,-0.000527,-0.00111,9e-06,-0.00055,1.1e-05,-0.000421,-0.001004
-0.000617,0.001069,-0.000668,-0.001478,-0.000589,0.000754,-0.000431,-0.000982,-0.000155,-0.000504,0,-0.000835,-0.000422,-0.000547,-9.6e-05,-0.001203,-0.001158,-0.000751,-0.000507,-0.000518,-0.000309,0.000132,-0.000373,-0.000994,-0.001984
-0.000985,-0.00214,-0.000454,-0.000819,-0.000968,-0.000965,-3e-05,-0.001054,0.000402,-4.2e-05,0.0005,0.000159,0.000325,-0.001137,-0.00027,0.000786,0.000274,0.000791,-2.1e-05,-0.000532,-0.000103,-0.000154,-0.000655,0.000753,-0.002091
-6.2e-05,0.000952,0.000402,0.001078,-0.000167,-0.0002,0.00012,-0.000151,0.00034,-7e-05,-8.5e-05,0.000358,-0.00012,0.0005,0.000723,0.000509,0.000515,0.006362,-0.000108,-0.000672,0.000843,0.000396,-5.8e-05,0.000291,0.000238
0.000472,0.000624,0.000609,0.000445,0.00049,6.7e-05,6e-05,-0.000535,0.000617,-5.6e-05,2.4e-05,0.001152,-0.000531,0.000548,-2.9e-05,-0.000193,-0.000394,0.000595,-3.3e-05,-0.000534,0.000393,0.000451,-9.4e-05,0.000451,-0.000984
-9.8e-05,3.7e-05,-0.000208,-5e-05,-0.000176,-0.000467,-7e-05,-0.000523,-0.000329,5.6e-05,0.000499,-0.001576,8.4e-05,0.000554,-7.7e-05,-2.1e-05,-8.1e-05,-0.00488,-0.000583,-0.000522,-8.4e-05,-0.000484,-0.000164,-0.000592,-0.002205
-7.6e-05,0.000312,-7e-06,0.000824,-0.0006,0.000411,0.001421,-0.000564,0.000771,-9.9e-05,0.04484,0.000835,0.001446,-3.4e-05,-0.000415,0.13648,0.000651,0.002806,0.085238,0.032691,0.000439,0.000308,1.2e-05,0.000802,-0.001638
0.06755,0.053497,0.024521,0.035875,0.080178,0.066201,0.008496,-0.000622,0.000912,-9.8e-05,-0.022172,0.000371,0.029236,0.064705,0.00081,-0.001994,0.020213,0.00166,0.000486,0.002607,0.004852,0.000878,0.027663,0.012972,0.049554
-0.000867,0.001603,0.001648,-0.009225,-0.03445,0.001874,0.003918,-0.000539,0.001391,-2.8e-05,-0.00472,0.000581,-0.000411,0.001814,0.000462,-0.10133,0.005737,-0.000114,0.000503,-0.001059,0.005257,-5.5e-05,-0.000478,0.00377,0.000194
0.000774,0.000614,0.001156,-0.006044,-0.018208,-7.5e-05,0.001463,1.4e-05,0.000337,0.000112,-0.003111,0.001698,-0.000821,-0.009606,0.000557,-0.005965,-0.00648,-0.000796,0.001075,-0.000473,-0.002143,0.000242,-0.001503,-0.001688,0.001052
-0.000605,-0.000493,0.000155,-0.001808,-0.003075,-0.006612,-0.001104,5.5e-05,0.000122,-0.000534,-0.000992,0.00135,0.000688,-0.026675,-0.000125,-0.004686,-0.00138,-0.000462,4.4e-05,-0.001515,-0.000671,-0.000417,-0.001389,-0.00213,0.000665
-0.003831,0.000122,-0.000481,-0.007093,-0.002443,-0.020138,-0.001359,0.000595,0.000937,4.3e-05,-0.002076,0.002345,7.8e-05,-0.009163,-0.002022,-0.00242,-0.00467,-0.000978,0.000598,-0.000452,-0.001224,-0.000395,-0.000944,-0.001683,0.000712
-0.001106,-0.000351,-0.000404,-0.001998,-0.003573,-0.003649,-0.001032,1.4e-05,0.000427,0.000112,-0.001013,0.001334,0.000111,-0.003898,0.00026,-0.002082,-0.001607,-0.001054,3.5e-05,-0.001524,-0.001978,0.000241,-0.000813,-0.001729,0.000721
-0.000453,-0.000622,-0.000411,-0.001383,-0.001235,-0.009274,-0.001504,9.6e-05,-0.000325,-0.000492,-0.00046,0.002099,0.0001,-0.003901,-0.000907,-0.001711,-0.00237,-0.001797,5.3e-05,-0.000992,-0.000769,-0.000329,-0.000893,-0.001647,0.000748
-0.000446,0.000412,-0.000334,-0.002371,-0.000962,-0.003549,-0.000999,2.8e-05,1e-05,7e-05,-0.001041,0.000437,-0.000111,-0.002763,-0.000755,-0.002377,-0.001525,-0.000107,-0.000571,-0.000456,-0.001254,9.9e-05,-0.001072,-0.00058,0.000689
-0.000467,-0.00113,7.1e-05,-0.000383,-0.001994,-0.000824,-0.00052,8.3e-05,0.000417,2.8e-05,-0.001032,0.002859,-0.000466,-0.000948,-0.001048,-0.000927,-0.001196,-0.000101,-0.049248,-0.001548,-8.4e-05,0,-0.000476,-0.001163,0.000383
-0.000504,0.000136,0.000156,-0.001037,-0.001013,-0.000847,-0.001219,0,-0.000305,9.9e-05,-0.001011,0.000736,-0.000968,-0.001699,0.000282,-0.00183,-0.000357,-0.000695,-0.010731,7.1e-05,-0.000819,-0.000143,-0.000598,-0.000276,0.000602
-0.004162,-0.000962,-0.000497,-0.001659,-0.001394,-0.001794,-0.000927,6.9e-05,-0.000153,-0.000493,-0.00105,0.000127,-0.000323,-0.002177,-0.001731,-0.002696,-0.001614,0.001994,-0.005114,-0.001531,-0.000644,-0.000363,-0.000145,-0.002148,0.000753
-0.007044,-0.000441,-0.002826,-0.001335,-0.002057,-0.001211,-0.000997,-0.000456,-0.000753,5.6e-05,-0.000526,0.000722,0.00039,-0.002219,-0.000321,-0.000789,-0.000757,-0.004225,-0.002572,-0.000508,-0.001056,3.3e-05,-0.001123,-0.000238,-0.000553
-0.0035,0.001206,-0.000957,-0.000379,-1.9e-05,-0.000591,-0.000208,0,0.000662,0,-0.000527,0.000973,-0.000624,-0.000483,-0.000176,-8.1e-05,-0.000886,0.001049,-0.002598,-0.002087,0.000384,-7.7e-05,-0.000156,-0.000139,0.000372
-0.003408,-0.000548,-0.00699,-0.00116,-0.000552,-0.000508,-0.000386,2.8e-05,-0.000662,5.7e-05,-0.000492,0.00068,-0.000357,-0.000558,-0.000351,-0.001121,-4e-05,0.002638,-0.001513,-0.001048,-0.00058,9.9e-05,5.6e-05,-0.000945,-1.9e-05
-0.003524,-0.002071,-0.003862,-0.000222,-0.000426,-0.001218,-0.001012,-0.000484,-0.000408,-0.000466,-0.000529,0.000767,-1.1e-05,-0.001064,-0.000459,-0.001346,-0.003526,-0.004948,-0.001508,-0.001003,-0.000309,-0.000738,-0.000468,-0.000947,0.000629
-0.0023,-0.002269,-0.001028,-0.000251,-0.000598,-0.000754,-0.000596,-0.000513,8.2e-05,-2.8e-05,-3.6e-05,0.000852,-6.7e-05,-0.00101,0,-0.000362,0.000145,0.000942,-0.001033,-0.000479,-0.000544,0.000397,-0.000592,0.000768,-0.000648
-0.005759,-0.002874,-0.001213,0.000287,-0.000127,0.000669,0.000467,0,0.000367,-8.5e-05,-2.4e-05,0.000726,-0.000101,0.001133,0.000127,-9.1e-05,-8e-06,0.005525,-0.001099,-0.001681,0.000712,0.000429,-0.000122,0.000358,-0.001394
-0.001792,-0.008197,-2.2e-05,-0.000308,-7.3e-05,-0.000786,-0.000557,-0.000125,-0.000112,2.9e-05,-0.000542,-0.0005,-0.000514,-0.001256,3.9e-05,1e-05,8e-05,-0.003833,-0.000524,-0.00053,-3.7e-05,-7.7e-05,-2.3e-05,-6.9e-05,-0.006505
-0.002489,0.010005,0.012035,0.000516,0.000771,0.029677,-0.000129,2.8e-05,0.000712,-2.9e-05,0.00053,0.0006,0.000168,-0.000636,0.001015,-1e-05,-6.4e-05,0.00075,-0.000515,2.4e-05,7.5e-05,0,2.3e-05,-0.000568,0.005403
