43028,0.56184
43029,0.48121
43041,0.42518
43046,0.51385
43058,0.25414
43069,0.31916
43073,0.34054
43079,0.20482
43086,0.34622
43183,0.21901
43166,0.28748
43101,0.27759
43108,0.24181
43119,0.54793
43120,0.36176
43200,0.35719
43162,0.42377
43184,0.48356
43208,0.31566
43207,0.24389
43144,0.19147
43163,0.22483
43148,0.16602
43195,0.33755
43157,0.28704
